sentence_id,documento,orden_frase,frase_original,frase_normalizada,n_palabras,n_positivo,n_negativo,polaridad_bruta,polaridad_normalizada,etiqueta_polaridad,palabras_positivas_detectadas,palabras_negativas_detectadas
filipinas_001767,filipinas,1767,"Manila ""FILIPINAS” CAMAS, CAMAS DE HIERRO Y METAL Si compra Vd. una cama que sea modelo QUIROGA son las más bonitas, fuertes y baratas.",manila filipinas camas camas de hierro y metal si compra vd una cama que sea modelo quiroga son las mas bonitas fuertes y baratas,24,0,0,0,0.0,neutra,,
filipinas_001768,filipinas,1768,"Fábrica y despacho Crespo, 22'y 21.",fabrica y despacho crespo 22 y 21,7,0,0,0,0.0,neutra,,
filipinas_001769,filipinas,1769,Quiapo—Manila—P.,quiapo manila p,3,0,0,0,0.0,neutra,,
filipinas_001771,filipinas,1771,Box 200.—Tel. 1495.,box 200 tel 1495,4,0,0,0,0.0,neutra,,
filipinas_001772,filipinas,1772,"LA PASRUERA! VILLALOBOS 38, QUIAPO MANILA, I.",la pasruera villalobos 38 quiapo manila i,7,0,0,0,0.0,neutra,,
filipinas_001774,filipinas,1774,"Chineleria y Zapateria ESMERO, PRONTITUD Y ECONOMIA K A T A 6 A L U G A N ""FILIPINAS"" GERMINAL COMPANIA NACIONAL MANUFACTURERA DE TABACOS Y CIGARRILLOS Samahang ganap na filipino sa paggawa ng tabaco't cigarrillo MARQUES DE COMILLAS 4, MANILA, I.",chineleria y zapateria esmero prontitud y economia k a t a 6 a l u g a n filipinas germinal compania nacional manufacturera de tabacos y cigarrillos samahang ganap na filipino sa paggawa ng tabaco t cigarrillo marques de comillas 4 manila i,43,0,0,0,0.0,neutra,,
filipinas_001776,filipinas,1776,LA PRIMERA en varias Exposiciones por sus inmejorables productos.—ANG PA.,la primera en varias exposiciones por sus inmejorables productos ang pa,11,0,0,0,0.0,neutra,,
filipinas_001777,filipinas,1777,"NG᷉ULO sa maramig᷉ Tag᷉halan, dahil sa walag᷉ casig᷉ inam at sarap ng᷉ kanyag᷉ mg᷉a yari.",ngulo sa maramig taghalan dahil sa walag casig inam at sarap ng kanyag mga yari,15,0,0,0,0.0,neutra,,
filipinas_001778,filipinas,1778,LA PRIMERA en acudir generosamente á todas las calamidades públicas —NANGU.,la primera en acudir generosamente a todas las calamidades publicas nangu,11,0,0,0,0.0,neutra,,
filipinas_001779,filipinas,1779,NGUNA sa pagsaclolo sa mg᷉a sakuna ng᷉ bayan.,nguna sa pagsaclolo sa mga sakuna ng bayan,8,0,0,0,0.0,neutra,,
filipinas_001780,filipinas,1780,LA PRIMERA que con más mérito cuenta con la general aceptación de todo el pueblo filipino.—PANGULO sa taglay na lalong mg᷉a karapatán sa pagtang᷉i at pagkalugod ng᷉ boog᷉ bayang Filipinás.,la primera que con mas merito cuenta con la general aceptacion de todo el pueblo filipino pangulo sa taglay na lalong mga karapatan sa pagtangi at pagkalugod ng boog bayang filipinas,31,1,0,1,0.03225806451612903,positiva,merito,
filipinas_001781,filipinas,1781,"Exijanse las marcas: Hingin ninyo ang mga may sag'sag na: GERMINAL, KATAGALUGAN, KAPISANAN, FLOREAL.",exijanse las marcas hingin ninyo ang mga may sag sag na germinal katagalugan kapisanan floreal,15,0,0,0,0.0,neutra,,
filipinas_001782,filipinas,1782,FLOREAL K A P I S A N A N THE JOE BUSH CLEANING & DYEINK WOKS Tiñe con toda clase de colores á toda clase de ropas y téjidos.,floreal k a p i s a n a n the joe bush cleaning dyeink woks tine con toda clase de colores a toda clase de ropas y tejidos,29,0,0,0,0.0,neutra,,
filipinas_001784,filipinas,1784,"Na, titina ng᷉ lahat ng᷉ bagay na mg᷉a kulay sa lahat ng᷉ bagay na mg᷉a damit at habi.",na titina ng lahat ng bagay na mga kulay sa lahat ng bagay na mga damit at habi,18,0,0,0,0.0,neutra,,
filipinas_001785,filipinas,1785,Sinasagot na hindi kumukupas ang tina. 23—Plaza de Sta.,sinasagot na hindi kumukupas ang tina 23 plaza de sta,10,0,0,0,0.0,neutra,,
filipinas_001787,filipinas,1787,"La Esperanza CHINELERíA Y ZAPATERíA DE GENEROSA Y HERMANA SAN PEDRO 96, QUIAPO Se recibe toda clase de trabajos concernientes al ramo, á precios sin competencia en plaza REGISTRADA COMO CORRESPONDENCIA DE SEGUNDA CLASE Año I.",la esperanza chineleria y zapateria de generosa y hermana san pedro 96 quiapo se recibe toda clase de trabajos concernientes al ramo a precios sin competencia en plaza registrada como correspondencia de segunda clase ano i,36,2,0,2,0.05555555555555555,positiva,esperanza; generosa,
filipinas_001789,filipinas,1789,"F., Viernes 30 de Abril de 1909 Núm. 4.",f viernes 30 de abril de 1909 num 4,9,0,0,0,0.0,neutra,,
filipinas_001790,filipinas,1790,FILIPINAS Revista Semanal Ilustrada POR Y PARA LA MUJER Nuestras Hermosas SRTA.,filipinas revista semanal ilustrada por y para la mujer nuestras hermosas srta,12,2,0,2,0.16666666666666666,positiva,hermosas; ilustrada,
filipinas_001791,filipinas,1791,"FELICIDAD VILLARICA REDACCIÓN Y ADMINISTRACIÓN Misericordia 123 Sta Cruz “FILIPINAS' ""no descansaremos hasta que nuestros obreros de diferentes ramos tengan, no solo establecimientos propios, sino casas propias tambien"" : : : : (PALABRAS DE ISABELO DE LOS REYES EN 1902) LA IMPRENTA ""TAGUMPAY"" DE LA UNION DE TIPOGRAFOS FILIPINOS Se estabiecio en 1906 por medio del esfuerzo genuinamente obrero Administran y dirigen obreros mamuales.",felicidad villarica redaccion y administracion misericordia 123 sta cruz filipinas no descansaremos hasta que nuestros obreros de diferentes ramos tengan no solo establecimientos propios sino casas propias tambien palabras de isabelo de los reyes en 1902 la imprenta tagumpay de la union de tipografos filipinos se estabiecio en 1906 por medio del esfuerzo genuinamente obrero administran y dirigen obreros mamuales,60,1,0,1,0.016666666666666666,positiva,felicidad,
filipinas_001792,filipinas,1792,SE VEREFICA TODA CLASE DE TRABAJOS CONCERNIENTES A CANDIDATURAS EN LAS PROXIMAS ELECCIONES Plaza Sta· Cruz 15.,se verefica toda clase de trabajos concernientes a candidaturas en las proximas elecciones plaza sta cruz 15,17,0,0,0,0.0,neutra,,
filipinas_001793,filipinas,1793,Tel. 1404 MANILA.,tel 1404 manila,3,0,0,0,0.0,neutra,,
filipinas_001795,filipinas,1795,"F. ""LA CONCHA"" Fabrica de Botones Escolta 82 RECIBE TODA CLASE DE OBRAS DE NACAR.",f la concha fabrica de botones escolta 82 recibe toda clase de obras de nacar,15,0,0,0,0.0,neutra,,
filipinas_001796,filipinas,1796,"NENENG RIZAL Vende: ALTOS DE LA CASA N.o 182, CALLE LACOSTE, STA.",neneng rizal vende altos de la casa n o 182 calle lacoste sta,13,0,0,0,0.0,neutra,,
filipinas_001797,filipinas,1797,"CRUZ.--MANILA Alhajas de brillante, perla, puro oro y plata, garantizadas de buena calidad y á precios sin competencia.",cruz manila alhajas de brillante perla puro oro y plata garantizadas de buena calidad y a precios sin competencia,19,1,0,1,0.05263157894736842,positiva,puro,
filipinas_001798,filipinas,1798,"Sinamayes de Legaspi terno, Kalibo, lloilo y otros más, todos muy bonitos y baratos.",sinamayes de legaspi terno kalibo lloilo y otros mas todos muy bonitos y baratos,14,0,0,0,0.0,neutra,,
filipinas_001799,filipinas,1799,Recíbe: Obras de Platería.,recibe obras de plateria,4,0,0,0,0.0,neutra,,
filipinas_001802,filipinas,1802,LA ESPOSA DEL PRESIDENTE DE LOS E.,la esposa del presidente de los e,7,0,0,0,0.0,neutra,,
filipinas_001804,filipinas,1804,DE A. 13 COPYRIGHT BY HARRIS & EWING MRS.,de a 13 copyright by harris ewing mrs,8,0,0,0,0.0,neutra,,
filipinas_001805,filipinas,1805,WILLIAM HOWARD TAFT.,william howard taft,3,0,0,0,0.0,neutra,,
filipinas_001806,filipinas,1806,"En el mundo político y so cial, MR.",en el mundo politico y so cial mr,8,0,0,0,0.0,neutra,,
filipinas_001807,filipinas,1807,"WILLIAM HOWARD TAFT goza de la fama muy merecedor de estadista insigne, colosal, portentoso.",william howard taft goza de la fama muy merecedor de estadista insigne colosal portentoso,14,0,0,0,0.0,neutra,,
filipinas_001808,filipinas,1808,"Tan ina preciable cualidad que á la ver dad posee y la excelente fortuna que siempre le acompaña propicia, le han hecho subir, con vertiginosa rapidez, desde el modesto cargo de juez de circuito que desempeñaba, has. ta la más alta magistratura de la grande y poderosa república de los Estados Unidos de Amé rica.—¿Pero qué tiene que ver todos esos méritos, esa fortuna y ese encumbramiento de Mr.",tan ina preciable cualidad que a la ver dad posee y la excelente fortuna que siempre le acompana propicia le han hecho subir con vertiginosa rapidez desde el modesto cargo de juez de circuito que desempenaba has ta la mas alta magistratura de la grande y poderosa republica de los estados unidos de ame rica pero que tiene que ver todos esos meritos esa fortuna y ese encumbramiento de mr,70,0,0,0,0.0,neutra,,
filipinas_001809,filipinas,1809,"Taft con nu esposa?—preguntarán tal vez nuestras amables lectoras,— Pues, mucho, contestamos nosotras.",taft con nu esposa preguntaran tal vez nuestras amables lectoras pues mucho contestamos nosotras,14,0,0,0,0.0,neutra,,
filipinas_001810,filipinas,1810,"No es posible negar la influencia de la mujer á su marido, tanto para el bien como para el mal.",no es posible negar la influencia de la mujer a su marido tanto para el bien como para el mal,20,1,1,0,0.0,neutra,bien,mal
filipinas_001811,filipinas,1811,Los esposos Taft se quieren; todos los filipinos lo han observado.,los esposos taft se quieren todos los filipinos lo han observado,11,0,0,0,0.0,neutra,,
filipinas_001813,filipinas,1813,"Taft es de ilustración vastísima y de intelin gencia clara y superior, ¿no es lógico y fundadísimo suponer que sea consejera y colaboradora secreta Mrs.",taft es de ilustracion vastisima y de intelin gencia clara y superior no es logico y fundadisimo suponer que sea consejera y colaboradora secreta mrs,25,2,0,2,0.08,positiva,ilustracion; superior,
filipinas_001814,filipinas,1814,"Taft de su esposo? Creemos que sí puesto que, ¿á quién mejor podría un hombre consultar sus pensamientos y sus proyectos, tanto en lo que concierne á la vida privada como á la pública, sino á su digna, fiel y amada compañera que no le va en zaga en inteligencia, en instrucción y en sagacidad? Es, por consiguiente, una injusticia manifiesta, que cuando se tributa loores y alabanzas al talento político del Presidente Taft, no se haga la mínima mención siquiera de la que, por modo decisivo, influye en todos sus actos y pensares.",taft de su esposo creemos que si puesto que a quien mejor podria un hombre consultar sus pensamientos y sus proyectos tanto en lo que concierne a la vida privada como a la publica sino a su digna fiel y amada companera que no le va en zaga en inteligencia en instruccion y en sagacidad es por consiguiente una injusticia manifiesta que cuando se tributa loores y alabanzas al talento politico del presidente taft no se haga la minima mencion siquiera de la que por modo decisivo influye en todos sus actos y pensares,94,6,1,5,0.05319148936170213,positiva,amada; digna; instruccion; inteligencia; mejor; vida,injusticia
filipinas_001815,filipinas,1815,Hemos tenido la grata y honrosísima oportunidad de conocer y tratar de cerca á Mrs.,hemos tenido la grata y honrosisima oportunidad de conocer y tratar de cerca a mrs,15,1,0,1,0.06666666666666667,positiva,grata,
filipinas_001816,filipinas,1816,"Taft cuando fundamos la Liga Femenina de la Paz, de la cual ha sido elegida dicha señora, con gran entusiasmo y por aclamación, Vice-Presidenta, por un número considerable de damas Americanas y Filipinas que concurrieron en la junta magna que se celebró en Manila para la organización de la institución referida que tanto trabajó y tantos beneficios produjo en favor de la pacificación completa y sincera de este Archipiélago.",taft cuando fundamos la liga femenina de la paz de la cual ha sido elegida dicha senora con gran entusiasmo y por aclamacion vice presidenta por un numero considerable de damas americanas y filipinas que concurrieron en la junta magna que se celebro en manila para la organizacion de la institucion referida que tanto trabajo y tantos beneficios produjo en favor de la pacificacion completa y sincera de este archipielago,70,3,0,3,0.04285714285714286,positiva,dicha; entusiasmo; paz,
filipinas_001818,filipinas,1818,"Taft es la que más influyó positivamente cerca de su egregio esposo, que era entonces Presidente de la Comisión Civil, para que los trabajos de la Liga Femenina dieran los frutos altamente beneficiosos que se obtuvieron.",taft es la que mas influyo positivamente cerca de su egregio esposo que era entonces presidente de la comision civil para que los trabajos de la liga femenina dieran los frutos altamente beneficiosos que se obtuvieron,36,0,0,0,0.0,neutra,,
filipinas_001820,filipinas,1820,"Taft, amante esposa y cariñosísima madre, condoliéndose hondamente de las congojas mortales y sufrimientos inauditos de las esposas y madres filipinas, logró que el poder ejecutivo concediera la libertad á muchos miles de revolucionarios filipinos que se encontraban prisioneros en Manila, y esta magnanimidad oportunamente ejercida apagó el enardecimiento de los ánimos y fué la más sólida base de una pacificación síncera que no logró realizarla las máquinas de guerra más mortíferas.",taft amante esposa y carinosisima madre condoliendose hondamente de las congojas mortales y sufrimientos inauditos de las esposas y madres filipinas logro que el poder ejecutivo concediera la libertad a muchos miles de revolucionarios filipinos que se encontraban prisioneros en manila y esta magnanimidad oportunamente ejercida apago el enardecimiento de los animos y fue la mas solida base de una pacificacion sincera que no logro realizarla las maquinas de guerra mas mortiferas,72,1,2,-1,-0.013888888888888888,negativa,libertad,guerra; sufrimientos
filipinas_001821,filipinas,1821,"En un banquete ofrecido por la LIGA FEMENINA DE LA PAZ á su respetabilísima y virtuosa Vice Presidenta y en la que concurrieron ésta y otras muchas aristocráticas Damas y numerosos distinguidos caballeros, entre ellos el eminente abogado Sr.",en un banquete ofrecido por la liga femenina de la paz a su respetabilisima y virtuosa vice presidenta y en la que concurrieron esta y otras muchas aristocraticas damas y numerosos distinguidos caballeros entre ellos el eminente abogado sr,39,2,0,2,0.05128205128205128,positiva,paz; virtuosa,
filipinas_001822,filipinas,1822,"Arsenio Cruz Herrera, nuestra Directora que era la Presidenta de dicha Liga, fundándose en los excepcionales dotes de talento, ilustración, perspicacia y bellísimos sentimientos encarnados en Mrs.",arsenio cruz herrera nuestra directora que era la presidenta de dicha liga fundandose en los excepcionales dotes de talento ilustracion perspicacia y bellisimos sentimientos encarnados en mrs,27,2,0,2,0.07407407407407407,positiva,dicha; ilustracion,
filipinas_001823,filipinas,1823,"Taft, predijo en su discurso, con toda seguridad, que Mr.",taft predijo en su discurso con toda seguridad que mr,10,0,0,0,0.0,neutra,,
filipinas_001824,filipinas,1824,"William H Taft llegará en breve tiempo á ser el primer Magistrado de los Estados Unidos de América, y el cumplimiento de aquel augurio feliz es hoy un hecho. 14 LA REINA DE ESPAÑA.",william h taft llegara en breve tiempo a ser el primer magistrado de los estados unidos de america y el cumplimiento de aquel augurio feliz es hoy un hecho 14 la reina de espana,34,1,0,1,0.029411764705882353,positiva,feliz,
filipinas_001826,filipinas,1826,NIA EVA DE BAT.,nia eva de bat,4,0,0,0,0.0,neutra,,
filipinas_001827,filipinas,1827,"TENBERG, esposa de Alfonso XIII, rey de España, hija del príncipe Enrique Batten berg y de la Princesa Beatriz, hija menor de la reina Victoria I de luglaterra y del Príncipe Alberto de Sajonia - Coburgo, Go, tha y por tanto hermana de Eduardo VII, nació en el castillo de Balmoral el 24 de Octubre de 1887 y fué una de sus madrinas la emperatriz Eugenia, viuda de Napoleón III, emperador de los franceses.",tenberg esposa de alfonso xiii rey de espana hija del principe enrique batten berg y de la princesa beatriz hija menor de la reina victoria i de luglaterra y del principe alberto de sajonia coburgo go tha y por tanto hermana de eduardo vii nacio en el castillo de balmoral el 24 de octubre de 1887 y fue una de sus madrinas la emperatriz eugenia viuda de napoleon iii emperador de los franceses,73,1,0,1,0.0136986301369863,positiva,victoria,
filipinas_001828,filipinas,1828,Por su matrimonio con Alfonso XIII la reina Vicioria pierde sus derechos— bien remotos por cierto—á la sucesión al Trono de la Gran Bretaña.,por su matrimonio con alfonso xiii la reina vicioria pierde sus derechos bien remotos por cierto a la sucesion al trono de la gran bretana,25,1,0,1,0.04,positiva,bien,
filipinas_001829,filipinas,1829,"El Act of Settlement de 1.700, porvirtuddel cual ciñe la corona de aquel pais la actual casa reinante de Inglaterra, dispone expresamente que cualquier miembro de esta que se una en matrimouio á una persona que profese la religión Católica Apostólica Romana cesará por completo, desde ese acto, en el disfrute de todos sus derechos á la sucesión al cetro Británico.",el act of settlement de 1 700 porvirtuddel cual cine la corona de aquel pais la actual casa reinante de inglaterra dispone expresamente que cualquier miembro de esta que se una en matrimouio a una persona que profese la religion catolica apostolica romana cesara por completo desde ese acto en el disfrute de todos sus derechos a la sucesion al cetro britanico,62,0,0,0,0.0,neutra,,
filipinas_001830,filipinas,1830,"Esta es la única prohibición que en sentido religioso determina aquella disposición que permite en cambio las alianzas matrimoniales de indivíduos de la familia real inglesa con príncipes ó princesas que profesan el rito griego, y hasta con judios, musulmanes, budhistas y mormones.",esta es la unica prohibicion que en sentido religioso determina aquella disposicion que permite en cambio las alianzas matrimoniales de individuos de la familia real inglesa con principes o princesas que profesan el rito griego y hasta con judios musulmanes budhistas y mormones,43,0,0,0,0.0,neutra,,
filipinas_001831,filipinas,1831,"Pero aunque la reina actual de España haya perdido sus derechos de sucesión á la corona inglesa, couserva todo su rango de princesa de la Gran Bretaña, y además, se le asigna, por un real decreto del monarca español, una dotación anual de 450.000 pesetas (P170,000 próximamente) mientras subsista su matrimonio con Alfonso XIII, y si sobrevive á éste, percibirá del presupuesto general del Estado la asignación anual de -P-1250.000 pesetas.",pero aunque la reina actual de espana haya perdido sus derechos de sucesion a la corona inglesa couserva todo su rango de princesa de la gran bretana y ademas se le asigna por un real decreto del monarca espanol una dotacion anual de 450 000 pesetas p170 000 proximamente mientras subsista su matrimonio con alfonso xiii y si sobrevive a este percibira del presupuesto general del estado la asignacion anual de p 1250 000 pesetas,75,0,0,0,0.0,neutra,,
filipinas_001832,filipinas,1832,"La reina de España es la única soberana de los autiguos y modernos tiempos que se llame Eva; nombre que al nacer se le dió juntamente con el de Eugenia, del que deriva la abreviación.",la reina de espana es la unica soberana de los autiguos y modernos tiempos que se llame eva nombre que al nacer se le dio juntamente con el de eugenia del que deriva la abreviacion,35,0,0,0,0.0,neutra,,
filipinas_001833,filipinas,1833,"Enaa con que generalmente es conocida en su pais. 15 LA EMPERATRIZ DEL JAPÓN HARUKO, esposa de MUTSU -HITO, Emperador constitucional del Japón desde 13 de Febrero de 1687.",enaa con que generalmente es conocida en su pais 15 la emperatriz del japon haruko esposa de mutsu hito emperador constitucional del japon desde 13 de febrero de 1687,29,0,0,0,0.0,neutra,,
filipinas_001834,filipinas,1834,HARUKO es una de las mujeres más a dmirables de los presentes tiempos.,haruko es una de las mujeres mas a dmirables de los presentes tiempos,13,0,0,0,0.0,neutra,,
filipinas_001835,filipinas,1835,Está dotada de las virtudes más eminentes.,esta dotada de las virtudes mas eminentes,7,1,0,1,0.14285714285714285,positiva,virtudes,
filipinas_001836,filipinas,1836,"Es ilustradísima, habla varias lenguas europeas, además de la suya propia; patriota insigne, de criterio elevado y de inteligencia perspicaz.",es ilustradisima habla varias lenguas europeas ademas de la suya propia patriota insigne de criterio elevado y de inteligencia perspicaz,20,1,0,1,0.05,positiva,inteligencia,
filipinas_001837,filipinas,1837,Como esposa es cariñosísima.,como esposa es carinosisima,4,0,0,0,0.0,neutra,,
filipinas_001838,filipinas,1838,Todo su afán es cooperar á su esposo en la ímproba labor de elevar á su pátria al pináculo del bienestar y del engrandecimiento.,todo su afan es cooperar a su esposo en la improba labor de elevar a su patria al pinaculo del bienestar y del engrandecimiento,24,2,0,2,0.08333333333333333,positiva,bienestar; engrandecimiento,
filipinas_001839,filipinas,1839,"Es muy caritativa; se desvive por hacer el bien, y por eso los japoneses tienen por ella una verdadera idolatría.",es muy caritativa se desvive por hacer el bien y por eso los japoneses tienen por ella una verdadera idolatria,20,1,0,1,0.05,positiva,bien,
filipinas_001840,filipinas,1840,"Ella ha fundado y organizado en el Japón la Cruz Roja y otras muchas instituciones benéficas que, en la pasada guerra con Rusia, ha servido de gran lenitivo para los heridos, tanto japoneses como rusos, y para las desgraciadas viudas y huérfanos, de ambos sexos de los numerosos compatriotas suyos que han sucumbido en aquella lucha epopéyica.",ella ha fundado y organizado en el japon la cruz roja y otras muchas instituciones beneficas que en la pasada guerra con rusia ha servido de gran lenitivo para los heridos tanto japoneses como rusos y para las desgraciadas viudas y huerfanos de ambos sexos de los numerosos compatriotas suyos que han sucumbido en aquella lucha epopeyica,57,0,1,-1,-0.017543859649122806,negativa,,guerra
filipinas_001841,filipinas,1841,"La población del Japón es de 50 millones.—Religión Shintoista y Budhismo.—Lengua japonés.—Superficie, 417,412 kilómetros cuadrados.-- Comercio: Importación, 195 millones de pesos oro.",la poblacion del japon es de 50 millones religion shintoista y budhismo lengua japones superficie 417 412 kilometros cuadrados comercio importacion 195 millones de pesos oro,26,0,0,0,0.0,neutra,,
filipinas_001842,filipinas,1842,"Exportación, 167 millones de pesos oro.—Ferrocarriles, 10,812 kilómetros.—Telégrafos, 31, 146 kilómetros. -Ejército en tiempo de paz, 327.000.—Flota de guerra, 157 naves.—Presupuestos: Ingresos, 305.667,190 yens; Gastos, 271.500,000 yens. (Un yen aproximadamente medio peso oro).",exportacion 167 millones de pesos oro ferrocarriles 10 812 kilometros telegrafos 31 146 kilometros ejercito en tiempo de paz 327 000 flota de guerra 157 naves presupuestos ingresos 305 667 190 yens gastos 271 500 000 yens un yen aproximadamente medio peso oro,43,1,2,-1,-0.023255813953488372,negativa,paz,guerra; peso
filipinas_001843,filipinas,1843,"UNA HUERTA FILIPINAS SEMANARIO ILUSTRADO: DE CIENCIAS, LITERATURA, BELLAS ARTES, MEDICINAS CASERAS, HIGIENE Y CONOCIMIENTOS ÚTILES EN LA VIDA PRÁCTICA.",una huerta filipinas semanario ilustrado de ciencias literatura bellas artes medicinas caseras higiene y conocimientos utiles en la vida practica,20,5,0,5,0.25,positiva,bellas; ciencias; ilustrado; utiles; vida,
filipinas_001844,filipinas,1844,"Dedicado exclusivamente a la mujer La mujer sabia edifica de la nada su casa; mas la mujer insensata lejos de edificar una casa que no existe, destruye con sus manos la que existe ya. (Prov.",dedicado exclusivamente a la mujer la mujer sabia edifica de la nada su casa mas la mujer insensata lejos de edificar una casa que no existe destruye con sus manos la que existe ya prov,35,1,0,1,0.02857142857142857,positiva,sabia,
filipinas_001845,filipinas,1845,"XVIII.) SALE Á LUZ LOS DÍAS 8, 15, 22 Y FIN DE CADA MES.",xviii sale a luz los dias 8 15 22 y fin de cada mes,14,1,0,1,0.07142857142857142,positiva,luz,
filipinas_001848,filipinas,1848,"F., Viérnes, 30 de Abril de 1909.",f viernes 30 de abril de 1909,7,0,0,0,0.0,neutra,,
filipinas_001850,filipinas,1850,"LA EDUCACION DE LA MUJER En la empresa nobilísima de educar al pueblo, se destaca en primer término la educación de la mujer, modificando esencialmente su modo de ser en la esfera de lo moral.",la educacion de la mujer en la empresa nobilisima de educar al pueblo se destaca en primer termino la educacion de la mujer modificando esencialmente su modo de ser en la esfera de lo moral,35,2,0,2,0.05714285714285714,positiva,educacion,
filipinas_001851,filipinas,1851,"Las leyes—dice un sabio escritor—que siempre se ocupan en las cosas y casi nunca en las personas, porque su objeto es la paz, no la virtud, no otorgan la suficiente autoridad a las madres, aunque sea su estado mas cierto que el de los padres, nas penosas sus obligaciones, mas importantes sus afanes para el buen orden de las familias, y en general mayor el carino que a sus hijos tienen.",las leyes dice un sabio escritor que siempre se ocupan en las cosas y casi nunca en las personas porque su objeto es la paz no la virtud no otorgan la suficiente autoridad a las madres aunque sea su estado mas cierto que el de los padres nas penosas sus obligaciones mas importantes sus afanes para el buen orden de las familias y en general mayor el carino que a sus hijos tienen,73,4,0,4,0.0547945205479452,positiva,carino; paz; sabio; virtud,
filipinas_001852,filipinas,1852,"La mujer redimida por el cristianismo, arrancada por la caridad y la civilización de la abyección en que la tenía sumida el bárbaro paganismo de las viejas sociedades, no ha llegado todavía, sin embargo, á ocupar el puesto que de derecho le corresponde en el concierto humano, dada la capital influencia que ejerce en la familia, eje sobre el cual giran todos los organismos sociales y base de lo moral y de las costumbres en todos los tiempos y muy particularmente en los actuales.",la mujer redimida por el cristianismo arrancada por la caridad y la civilizacion de la abyeccion en que la tenia sumida el barbaro paganismo de las viejas sociedades no ha llegado todavia sin embargo a ocupar el puesto que de derecho le corresponde en el concierto humano dada la capital influencia que ejerce en la familia eje sobre el cual giran todos los organismos sociales y base de lo moral y de las costumbres en todos los tiempos y muy particularmente en los actuales,84,2,0,2,0.023809523809523808,positiva,caridad; civilizacion,
filipinas_001853,filipinas,1853,"Siendo la mujer la que debe educar á sus hijos, urge la necesidad de educar antes á la mujer de manera distinta á como hoy se le educa, para ponerle en condiciones ventajosas de llenar con provecho tan augusta y santa misión.",siendo la mujer la que debe educar a sus hijos urge la necesidad de educar antes a la mujer de manera distinta a como hoy se le educa para ponerle en condiciones ventajosas de llenar con provecho tan augusta y santa mision,42,0,0,0,0.0,neutra,,
filipinas_001854,filipinas,1854,"La educación superficial y en ocasiones hasta peligrosa que, por punto general, recibe la mujer en estos tiempos, ne solo no la permite educar á sus hijos del modo y forma que deben ser educados, para que sean en lo futuro ciudadanos dignos de un pueblo libre y honrado, sino que ni siquiera las deja estas para llenar medianamente los respetables deberes de la esposa.",la educacion superficial y en ocasiones hasta peligrosa que por punto general recibe la mujer en estos tiempos ne solo no la permite educar a sus hijos del modo y forma que deben ser educados para que sean en lo futuro ciudadanos dignos de un pueblo libre y honrado sino que ni siquiera las deja estas para llenar medianamente los respetables deberes de la esposa,65,3,0,3,0.046153846153846156,positiva,dignos; educacion; libre,
filipinas_001855,filipinas,1855,"Si ese delicado sér que todo en él es sentimiento, ha logrado llamar la atención de los hombres más eminentes de todas las naciones, Continúa en la página 28.",si ese delicado ser que todo en el es sentimiento ha logrado llamar la atencion de los hombres mas eminentes de todas las naciones continua en la pagina 28,29,1,0,1,0.034482758620689655,positiva,delicado,
filipinas_001856,filipinas,1856,"LA POESIA DE LA MUJER Mi convicción rechaza la idea, generalmente admitida, de que las mujeres que se distinguen ó elevan de lo vulgar son románticas.",la poesia de la mujer mi conviccion rechaza la idea generalmente admitida de que las mujeres que se distinguen o elevan de lo vulgar son romanticas,26,0,0,0,0.0,neutra,,
filipinas_001857,filipinas,1857,"Hay demasiada predisposición para confundirlos sentimientos poéticos con los románticos, lo cual no se explica: los primeros son en el hogar, lo que la música y el incienso en el templo; imprimen á los actos de la vida atractivo dulce y espiritual; son el encanto de la existencia feliz; mientras los segundos producen casi siempre perturbación de ideas, capaz de conducir á funestos extravíos.",hay demasiada predisposicion para confundirlos sentimientos poeticos con los romanticos lo cual no se explica los primeros son en el hogar lo que la musica y el incienso en el templo imprimen a los actos de la vida atractivo dulce y espiritual son el encanto de la existencia feliz mientras los segundos producen casi siempre perturbacion de ideas capaz de conducir a funestos extravios,64,4,0,4,0.0625,positiva,dulce; encanto; feliz; vida,
filipinas_001858,filipinas,1858,"Hay excepciones seguramente, pero raras, en que la pasión exaltada, inspirada en la fé, eleva al corazón á lo infinito, mostrándole el deber, los grandes sacrificios, el olvido completo de sí mismo; haciéndole sentir el bien y rechazar el. mal; creando ese estado que las acciones subliman, y de que nacen las únicas alegrías que podemos gozar en la tierra.",hay excepciones seguramente pero raras en que la pasion exaltada inspirada en la fe eleva al corazon a lo infinito mostrandole el deber los grandes sacrificios el olvido completo de si mismo haciendole sentir el bien y rechazar el mal creando ese estado que las acciones subliman y de que nacen las unicas alegrias que podemos gozar en la tierra,60,2,1,1,0.016666666666666666,positiva,alegrias; bien,mal
filipinas_001859,filipinas,1859,"Sainte Foix ha dicho que, ""el corazón de la mujer es un abismo de amor""'...",sainte foix ha dicho que el corazon de la mujer es un abismo de amor,15,1,0,1,0.06666666666666667,positiva,amor,
filipinas_001860,filipinas,1860,"¡Oh, síl, él acogelo grande para perpetuarlo y lo pequeño para ennoblecerlo.",oh sil el acogelo grande para perpetuarlo y lo pequeno para ennoblecerlo,12,0,0,0,0.0,neutra,,
filipinas_001861,filipinas,1861,Fácilmente se inclina á lo que es digno de ser amado.,facilmente se inclina a lo que es digno de ser amado,11,2,0,2,0.18181818181818182,positiva,amado; digno,
