sentence_id,documento,orden_frase,frase_original,frase_normalizada,n_palabras,n_positivo,n_negativo,polaridad_bruta,polaridad_normalizada,etiqueta_polaridad,palabras_positivas_detectadas,palabras_negativas_detectadas
femina_005386,femina,5386,"Difundir la disciplina moralizadora de la constitución lejítima de los hogares, establecer entre los padres e hijos ineludibles. relaciones de derecho i de deber, exaltar la dignidad? de modo que el nombre del padre sea el blasón del hijo, distinguir (que nos perdone: el autor del Quijote esta andanza) en los tiempos actuales, lo tuyo de lo mío, edificar así el concepto de la propiedad, es hacer que se ameno una patria concebida.",difundir la disciplina moralizadora de la constitucion lejitima de los hogares establecer entre los padres e hijos ineludibles relaciones de derecho i de deber exaltar la dignidad de modo que el nombre del padre sea el blason del hijo distinguir que nos perdone el autor del quijote esta andanza en los tiempos actuales lo tuyo de lo mio edificar asi el concepto de la propiedad es hacer que se ameno una patria concebida,73,1,0,1,0.0136986301369863,positiva,dignidad,
femina_005387,femina,5387,"Ledo, Luis C. del Castillo.",ledo luis c del castillo,5,0,0,0,0.0,neutra,,
femina_005388,femina,5388,"Pregistioso Abogado Dominicano Página 7 Feminal por el altruismo de pocos, sino una institución positiva, una sociedad nacional que por conducto de sus organismos dirijentes, sea fianza de orden i progreso para los coasociados.",pregistioso abogado dominicano pagina 7 feminal por el altruismo de pocos sino una institucion positiva una sociedad nacional que por conducto de sus organismos dirijentes sea fianza de orden i progreso para los coasociados,34,1,0,1,0.029411764705882353,positiva,progreso,
femina_005389,femina,5389,"Por lo demás si de este recuento de valores morales. que se hace en el mundo no le viene una gran desgracia a los pueblos débiles. colocados en la ruta de la civilización, el porvenir antillano debe esperar mucho. del movimiento socialista. que nos viene de Europa, si al atravesar los mares podemos depurarle de tal exajeraciones conque lo ha adulterado la reacción violenta que ha producido en él la acción opresora de las cáducas dinastías europeas.",por lo demas si de este recuento de valores morales que se hace en el mundo no le viene una gran desgracia a los pueblos debiles colocados en la ruta de la civilizacion el porvenir antillano debe esperar mucho del movimiento socialista que nos viene de europa si al atravesar los mares podemos depurarle de tal exajeraciones conque lo ha adulterado la reaccion violenta que ha producido en el la accion opresora de las caducas dinastias europeas,77,2,2,0,0.0,neutra,civilizacion; porvenir,debiles; desgracia
femina_005390,femina,5390,Creemos con José Victirino.,creemos con jose victirino,4,0,0,0,0.0,neutra,,
femina_005391,femina,5391,"Lastarria que en América. el concepto de libertad i el ideal republicano de gobierno, tienen horizontes más dilatados que allende los mares.",lastarria que en america el concepto de libertad i el ideal republicano de gobierno tienen horizontes mas dilatados que allende los mares,22,1,0,1,0.045454545454545456,positiva,libertad,
femina_005392,femina,5392,"El soplo socialista. que nos venga no tendrá que luchar de nuevo ¡ hará que la potencia del trabajo unida a la virtualidad del derecho, produzcan comoresultados un orden social. uniforme i constructivo.",el soplo socialista que nos venga no tendra que luchar de nuevo hara que la potencia del trabajo unida a la virtualidad del derecho produzcan comoresultados un orden social uniforme i constructivo,32,0,0,0,0.0,neutra,,
femina_005393,femina,5393,Oh Tú! En el Album de la Srta.,oh tu en el album de la srta,8,0,0,0,0.0,neutra,,
femina_005395,femina,5395,"O qui que vous soyez, Montelle ou diesge? FENELON.",o qui que vous soyez montelle ou diesge fenelon,9,0,0,0,0.0,neutra,,
femina_005397,femina,5397,"No sé si eres mortal o si eres diosa; pero he podido adivinar que eres la más bella de todas las mujeres. de mi florida tierra milagrosa; que te admiran también por virtuosa; porque ofreces sonrisas como Ceres. frutos; i porque logras cuanto quieres, como una Reina amada i majestuosa; porque las Gracias ríen al mirarte. creyéndote su hermana; porque inspiras pasiones i plegarias indiscreías.... porque eres mirto en el jardín del Arte.",no se si eres mortal o si eres diosa pero he podido adivinar que eres la mas bella de todas las mujeres de mi florida tierra milagrosa que te admiran tambien por virtuosa porque ofreces sonrisas como ceres frutos i porque logras cuanto quieres como una reina amada i majestuosa porque las gracias rien al mirarte creyendote su hermana porque inspiras pasiones i plegarias indiscreias porque eres mirto en el jardin del arte,73,3,1,2,0.0273972602739726,positiva,amada; bella; virtuosa,pasiones
femina_005398,femina,5398,¡lelt motiv en el vibrar de liras de un entusiasta coro de poetas....,lelt motiv en el vibrar de liras de un entusiasta coro de poetas,13,1,0,1,0.07692307692307693,positiva,entusiasta,
femina_005399,femina,5399,QUITERIO BERROA. 1923.,quiterio berroa 1923,3,0,0,0,0.0,neutra,,
femina_005400,femina,5400,"Fémina Página 8 Glosas Espirituales Para ""Fémina"" A TUS MANOS.",femina pagina 8 glosas espirituales para femina a tus manos,10,0,0,0,0.0,neutra,,
femina_005401,femina,5401,Para María Badía.,para maria badia,3,0,0,0,0.0,neutra,,
femina_005402,femina,5402,"Con tus manos liliales yo quiero que tú enhebres, los románticos versos que urdió mi fantasía, y quiero que las poses sobre la frente mía cuando feroz me asalte el lebrel de mis fiebres...",con tus manos liliales yo quiero que tu enhebres los romanticos versos que urdio mi fantasia y quiero que las poses sobre la frente mia cuando feroz me asalte el lebrel de mis fiebres,34,0,0,0,0.0,neutra,,
femina_005403,femina,5403,"Y que sean como hostias de mágica alegría en las noches sombrías de mis crueles tormentos, para que huyan ligeros los negros regimientos; que a veces me flagelan, de la melancolía Que sean como rosas de perfume muy suaves; en los jardines tristes, solitarios y graves, ay ide esta mi existencia que Dolor acongoja..",y que sean como hostias de magica alegria en las noches sombrias de mis crueles tormentos para que huyan ligeros los negros regimientos que a veces me flagelan de la melancolia que sean como rosas de perfume muy suaves en los jardines tristes solitarios y graves ay ide esta mi existencia que dolor acongoja,54,1,3,-2,-0.037037037037037035,negativa,alegria,dolor; melancolia; tristes
femina_005404,femina,5404,"Que así tus manos blancas, sedeñas y liliales, disiparán las nieblas que empañan los cristales del vaso de mi vida, repleto de congoja!.",que asi tus manos blancas sedenas y liliales disiparan las nieblas que empanan los cristales del vaso de mi vida repleto de congoja,23,1,0,1,0.043478260869565216,positiva,vida,
femina_005405,femina,5405,"Torre Romántica Un sol infatigable es mi lírico sueño, porque a él vida alegre tus miradas le dan..",torre romantica un sol infatigable es mi lirico sueno porque a el vida alegre tus miradas le dan,18,2,0,2,0.1111111111111111,positiva,alegre; vida,
femina_005406,femina,5406,Tus miradas selectas donde coloca Ensueño la infinita dulzura de un purísimo afán..,tus miradas selectas donde coloca ensueno la infinita dulzura de un purisimo afan,13,1,0,1,0.07692307692307693,positiva,dulzura,
femina_005407,femina,5407,"Esas regias miradas, que con mágico empeño cierto día me hablaron de las rosas que están srhumadas gloriosas con el opio risueño de las ázules quimeras que volando se van....",esas regias miradas que con magico empeno cierto dia me hablaron de las rosas que estan srhumadas gloriosas con el opio risueno de las azules quimeras que volando se van,30,0,0,0,0.0,neutra,,
femina_005408,femina,5408,"Tus miradas selectas y mi lírico sueño, transitan por el mundo, incansable volando a la dulce manera de albescentos palomas, Y no sé si algun día, santamente risueño, se tendrán que encontrar, virtuosos gozando de un idilio impregnado de amorosos aroma.",tus miradas selectas y mi lirico sueno transitan por el mundo incansable volando a la dulce manera de albescentos palomas y no se si algun dia santamente risueno se tendran que encontrar virtuosos gozando de un idilio impregnado de amorosos aroma,41,1,0,1,0.024390243902439025,positiva,dulce,
femina_005412,femina,5412,"De mi próximo libro “Cimas de Epilepsia”. (Colección de versos pasionales) Tardes Azules A Marincita Rijo, quien es rosa de suave perfume EL cielo azul, diñafano, las nubes blancas, parecian decoradas sobre el afirmamento, como por una mano de artista, el lugar, el momento, y la vista, encerrabán un marco para la felicidad.",de mi proximo libro cimas de epilepsia coleccion de versos pasionales tardes azules a marincita rijo quien es rosa de suave perfume el cielo azul dinafano las nubes blancas parecian decoradas sobre el afirmamento como por una mano de artista el lugar el momento y la vista encerraban un marco para la felicidad,53,1,0,1,0.018867924528301886,positiva,felicidad,
femina_005413,femina,5413,"Mas allá, el mar azul marino en las orillas, y en el centro verdoso y relumbrante, las olas subian su espuma y al caer parecian grandes cantidad de perlas brillantes que sobre el azul en movimiento de las aguas, caian sin cesar, en la playa y sobre la arena gris una mujer bella, de ojos glaucos de boca breve, de manos nacaradas, jugaba con los caracoles, mientras el predilecto, el dueño de su amor, venia a pasos suaves, y ya cerca de ella, le sorprende, y su grito de alarma y de satisfacción a la vez, se ahoga en un beso mutuo, entre unos labios rojos i unos labios deseosos de sellar un instante feliz de la vida MANUEL A.",mas alla el mar azul marino en las orillas y en el centro verdoso y relumbrante las olas subian su espuma y al caer parecian grandes cantidad de perlas brillantes que sobre el azul en movimiento de las aguas caian sin cesar en la playa y sobre la arena gris una mujer bella de ojos glaucos de boca breve de manos nacaradas jugaba con los caracoles mientras el predilecto el dueno de su amor venia a pasos suaves y ya cerca de ella le sorprende y su grito de alarma y de satisfaccion a la vez se ahoga en un beso mutuo entre unos labios rojos i unos labios deseosos de sellar un instante feliz de la vida manuel a,120,4,0,4,0.03333333333333333,positiva,amor; bella; feliz; vida,
femina_005415,femina,5415,Septiembre 1923 S aegs aaaa.,septiembre 1923 s aegs aaaa,5,0,0,0,0.0,neutra,,
femina_005416,femina,5416,"Página 9 Femina DIALOGANDO UNA mañana muy temprano, cuando apenas el rey de los astros, comien za a inundar de luz a la tierra, y el ruiseñor a entonar el himno de salutación al gran Hacedor, sentado en un banco en el jardín, estudiaba mis lecciones; cerca de mí y por fina galantería me hacía amable compañía, una de mis niñas quien a su vez. distraía su ocio en cortarle trajes a sus muñecas.",pagina 9 femina dialogando una manana muy temprano cuando apenas el rey de los astros comien za a inundar de luz a la tierra y el ruisenor a entonar el himno de salutacion al gran hacedor sentado en un banco en el jardin estudiaba mis lecciones cerca de mi y por fina galanteria me hacia amable compania una de mis ninas quien a su vez distraia su ocio en cortarle trajes a sus munecas,74,1,0,1,0.013513513513513514,positiva,luz,
femina_005417,femina,5417,"Papá, me dice la pequeñuela (enseñándome algu nos retazos que tenía a su al rededor) éste, es de seda del Japón, este otro, es Chifón, aquel Crespón.",papa me dice la pequenuela ensenandome algu nos retazos que tenia a su al rededor este es de seda del japon este otro es chifon aquel crespon,27,0,0,0,0.0,neutra,,
femina_005418,femina,5418,"Qué bonitos? Verdad, papá? Cómpreme algunos, mira que me encantan mucho.",que bonitos verdad papa compreme algunos mira que me encantan mucho,11,0,0,0,0.0,neutra,,
femina_005419,femina,5419,"Sí muy bonitos, repliqué; pero no deseo qué en una edad tan temprana, ni a niuguna, te gusten mucho esas telas ricas.",si muy bonitos replique pero no deseo que en una edad tan temprana ni a niuguna te gusten mucho esas telas ricas,22,0,0,0,0.0,neutra,,
femina_005420,femina,5420,Por qué papá?..,por que papa,3,0,0,0,0.0,neutra,,
femina_005421,femina,5421,"Si yo he visto a varias niñas de mi edad, con vestidos de Chifón.",si yo he visto a varias ninas de mi edad con vestidos de chifon,14,0,0,0,0.0,neutra,,
femina_005422,femina,5422,"Hija mía, le contesté; el deseo. de llevar trajes confeccionados con ellas, ha sido la causa de d. muchos hogares. honrados y ricos, hayan ido a la ruina, al deshonor que, es más y Como?.",hija mia le conteste el deseo de llevar trajes confeccionados con ellas ha sido la causa de d muchos hogares honrados y ricos hayan ido a la ruina al deshonor que es mas y como,35,0,1,-1,-0.02857142857142857,negativa,,ruina
femina_005423,femina,5423,"Me haces una pregunta que te contestaré, cuando seas mas grande.",me haces una pregunta que te contestare cuando seas mas grande,11,0,0,0,0.0,neutra,,
femina_005424,femina,5424,Sigue por ahora juiciosa y aplicada en tus lecciones.,sigue por ahora juiciosa y aplicada en tus lecciones,9,0,0,0,0.0,neutra,,
femina_005425,femina,5425,"Imi niña como es obediente, dejó de interrogarme, para continuar cortando sus trajes de muñecas.",imi nina como es obediente dejo de interrogarme para continuar cortando sus trajes de munecas,15,0,0,0,0.0,neutra,,
femina_005429,femina,5429,UNA NOCHE DE LUNA A ORILLAS DEL MANSO RIO.,una noche de luna a orillas del manso rio,9,0,0,0,0.0,neutra,,
femina_005430,femina,5430,"LAS noches ilumivadas por la luna, tienen un no sé qué de misteriosa melancolia, que es dulce i a la vez triste contemplar las maravillas de la Naturaleza en esas horas en que no se oye el builicio de la gente i en que yace sumida en un profundo letargo la creación entera.",las noches ilumivadas por la luna tienen un no se que de misteriosa melancolia que es dulce i a la vez triste contemplar las maravillas de la naturaleza en esas horas en que no se oye el builicio de la gente i en que yace sumida en un profundo letargo la creacion entera,53,1,2,-1,-0.018867924528301886,negativa,dulce,melancolia; triste
femina_005431,femina,5431,"Lasí, bajo esa tranquilidad de la noche lunar; desiertas calles i plazas de la ciudad; tranquilo, agradable i balsámico el ambiente es de ver cómo los pálidos. iapacibles rayos de la luna se reflejan en la superficie del manso ¡anchuroso riol Entonces, nos parece más hermoso el cielo, que se torna diáfano i brillante por donde vaga la luna. silenciosa, eclipsando el brillo de las estrellas i casi todos los astros del universo parece le rinden su merecido homenaje.",lasi bajo esa tranquilidad de la noche lunar desiertas calles i plazas de la ciudad tranquilo agradable i balsamico el ambiente es de ver como los palidos iapacibles rayos de la luna se reflejan en la superficie del manso anchuroso riol entonces nos parece mas hermoso el cielo que se torna diafano i brillante por donde vaga la luna silenciosa eclipsando el brillo de las estrellas i casi todos los astros del universo parece le rinden su merecido homenaje,79,2,0,2,0.02531645569620253,positiva,hermoso; tranquilidad,
femina_005432,femina,5432,Para Petronila d.,para petronila d,3,0,0,0,0.0,neutra,,
femina_005434,femina,5434,"¡Ique melancolía indefinible iuspira al alma! En esas noches, busca la soledad, para de ese modo, evocar recuerdos alegres y tristes, ilusiones idas, que nacieron bajo la luz brillante de la bella luna, en esas inolvidables noches del mes de Abrill ALTAGRAGIA DOMINGUEZ.",ique melancolia indefinible iuspira al alma en esas noches busca la soledad para de ese modo evocar recuerdos alegres y tristes ilusiones idas que nacieron bajo la luz brillante de la bella luna en esas inolvidables noches del mes de abrill altagragia dominguez,43,3,2,1,0.023255813953488372,positiva,alma; bella; luz,melancolia; tristes
femina_005436,femina,5436,"P. de Macoris, Junio 20 de 1923 MI SONETO A NADIE Como nadie me pide este soneto, no le dedico este soneto a nadie.",p de macoris junio 20 de 1923 mi soneto a nadie como nadie me pide este soneto no le dedico este soneto a nadie,24,0,0,0,0.0,neutra,,
femina_005437,femina,5437,"¡he de acabar antes que Febo irradie! un soneto acabado, lo prometo.",he de acabar antes que febo irradie un soneto acabado lo prometo,12,0,0,0,0.0,neutra,,
femina_005438,femina,5438,Para salir airoso del aprieto pido permiso para usar irradie por ser vocablo que termina en adíe.,para salir airoso del aprieto pido permiso para usar irradie por ser vocablo que termina en adie,17,0,0,0,0.0,neutra,,
femina_005439,femina,5439,¡acabar con el último cuarteto.,acabar con el ultimo cuarteto,5,0,0,0,0.0,neutra,,
femina_005440,femina,5440,"Si nadie me pidió ninguna cosa ¡esto de hacer, señores, un soneto es cosa por dificil enojosa. para qué me he metido en tal aprieto.! si fuera como el cuento del candado: que todo está en decir ya está acabado.",si nadie me pidio ninguna cosa esto de hacer senores un soneto es cosa por dificil enojosa para que me he metido en tal aprieto si fuera como el cuento del candado que todo esta en decir ya esta acabado,40,0,1,-1,-0.025,negativa,,dificil
femina_005443,femina,5443,SOLUCION A LA CHARADA NO. 12.,solucion a la charada no 12,6,0,0,0,0.0,neutra,,
femina_005445,femina,5445,CHARADA NO. 13.,charada no 13,3,0,0,0,0.0,neutra,,
femina_005446,femina,5446,Prima dos el tercia cueata cuarta puede medrar así lo afirma Don primera dos final.,prima dos el tercia cueata cuarta puede medrar asi lo afirma don primera dos final,15,0,0,0,0.0,neutra,,
femina_005447,femina,5447,"El Señor tres cuarta dice: poco a poco, que el dos cuarta, cuarta se da tampoco: ¿Cual es el todo? He prima dos el jaque ¿Pues rejistra el almanaque.",el senor tres cuarta dice poco a poco que el dos cuarta cuarta se da tampoco cual es el todo he prima dos el jaque pues rejistra el almanaque,29,0,0,0,0.0,neutra,,
femina_005449,femina,5449,"Fémina Página 10 Por el Mundo Social Nuestra Redactora. —Nos escribe nuestra querida re dactora doña Consuelo Montalvo de Frías, que se siente un poco mejor de los quebrantos que invadieron su salud, i que está deseosa de estar al lado de su esposo, entregada a las faenas del hogar, ilaborando por su querida hija Fémina.",femina pagina 10 por el mundo social nuestra redactora nos escribe nuestra querida re dactora dona consuelo montalvo de frias que se siente un poco mejor de los quebrantos que invadieron su salud i que esta deseosa de estar al lado de su esposo entregada a las faenas del hogar ilaborando por su querida hija femina,56,3,1,2,0.03571428571428571,positiva,consuelo; mejor; salud,quebrantos
femina_005450,femina,5450,"Le aconsejamos prolongue su reposo hasta conseguir su total restablecimiento, y le expresamos nuestro deseo de verla pronto risuñay feliz.",le aconsejamos prolongue su reposo hasta conseguir su total restablecimiento y le expresamos nuestro deseo de verla pronto risunay feliz,20,1,0,1,0.05,positiva,feliz,
femina_005451,femina,5451,"De colaboración. —Para nuestra próximi edición te nemos en cartera mui bellos trabajos de plumas femeninas entre ellos una interesante producción. en verso, de nuestra distinguida colaboradora Doña Isabel A.",de colaboracion para nuestra proximi edicion te nemos en cartera mui bellos trabajos de plumas femeninas entre ellos una interesante produccion en verso de nuestra distinguida colaboradora dona isabel a,30,2,0,2,0.06666666666666667,positiva,bellos; distinguida,
femina_005452,femina,5452,"Vda, Pellerano, refiriéndose a al gunas estrofas de «Almi Nativas, composición poética del inspirado bardo Ledo Bald-maro Rijo, que publicamos en una de nuestras pasadas ediciones..",vda pellerano refiriendose a al gunas estrofas de almi nativas composicion poetica del inspirado bardo ledo bald maro rijo que publicamos en una de nuestras pasadas ediciones,27,0,0,0,0.0,neutra,,
femina_005453,femina,5453,"Hogares de plácemes.—Los esposos Don Antonio Casanovas i Doña Constanza de Casanovas, saborean la dicha del advenimiento el día 3 del corriente de un vástago que se llamará Diego, Tambien los esposos Silverio Damato ¡ Toma sita Y. de Damato experimentan el mismo placer con Felicia, hermosa niña nacida el 5 del Cte.",hogares de placemes los esposos don antonio casanovas i dona constanza de casanovas saborean la dicha del advenimiento el dia 3 del corriente de un vastago que se llamara diego tambien los esposos silverio damato toma sita y de damato experimentan el mismo placer con felicia hermosa nina nacida el 5 del cte,53,2,0,2,0.03773584905660377,positiva,dicha; hermosa,
femina_005454,femina,5454,Nuestra enhorabuena a los felices padres de Dieguito i de Felicia.,nuestra enhorabuena a los felices padres de dieguito i de felicia,11,1,0,1,0.09090909090909091,positiva,felices,
femina_005455,femina,5455,"Bautismo. —Tarde de satisfacción fué la del día 8 de este mes, en el hogar de los esposos Don Jos sé Peña, ¡ Doña María G. de Peña con motivo del María, sobrinita de nuestra Directora. bautismo de la robusta i simpática niñita Virina Dicho acto, que se verificó en nuestra iglesia católica, fué apadrinado por el el Sr. don Rafael.",bautismo tarde de satisfaccion fue la del dia 8 de este mes en el hogar de los esposos don jos se pena dona maria g de pena con motivo del maria sobrinita de nuestra directora bautismo de la robusta i simpatica ninita virina dicho acto que se verifico en nuestra iglesia catolica fue apadrinado por el el sr don rafael,60,1,0,1,0.016666666666666666,positiva,robusta,
femina_005456,femina,5456,Alburqueque i la agradable i gentil Sta.,alburqueque i la agradable i gentil sta,7,0,0,0,0.0,neutra,,
femina_005457,femina,5457,Concep ción Vangrieken.,concep cion vangrieken,3,0,0,0,0.0,neutra,,
femina_005458,femina,5458,"Deseamos para la precoz Mariita, que viva muchos años, al calor de la dicha ila virtud.",deseamos para la precoz mariita que viva muchos anos al calor de la dicha ila virtud,16,2,0,2,0.125,positiva,dicha; virtud,
femina_005459,femina,5459,"Soluciones.—No Hubo sorteo de soluciones a las charada No. 12, por haberse recibido solo una solución.",soluciones no hubo sorteo de soluciones a las charada no 12 por haberse recibido solo una solucion,17,0,0,0,0.0,neutra,,
femina_005460,femina,5460,"Fué adjudicado pues, el premio a la única concursante: Sta.",fue adjudicado pues el premio a la unica concursante sta,10,0,0,0,0.0,neutra,,
femina_005461,femina,5461,"Zolla Patria Martinez, domiciliado en 27 de Febrero No.",zolla patria martinez domiciliado en 27 de febrero no,9,0,0,0,0.0,neutra,,
femina_005462,femina,5462,"Felicitamos a esta inteligente Sta,, a quien tenemos mucho gusto en enviarle por correo su lir bro en premio.",felicitamos a esta inteligente sta a quien tenemos mucho gusto en enviarle por correo su lir bro en premio,19,1,0,1,0.05263157894736842,positiva,inteligente,
femina_005463,femina,5463,"El da 2del cte—Se cumplieron dos años de estar legitímamente unidos por los dulces lazos del mas puro amor, los esposos Godofredo Canino iMaría L. de Canino, esta última entusiasta redactora de nuestra revista, ¡ambos, mui estimados amigos nuestros a quienes deseamos celebren muchos años más de dichosa vida matrimonial.",el da 2del cte se cumplieron dos anos de estar legitimamente unidos por los dulces lazos del mas puro amor los esposos godofredo canino imaria l de canino esta ultima entusiasta redactora de nuestra revista ambos mui estimados amigos nuestros a quienes deseamos celebren muchos anos mas de dichosa vida matrimonial,51,4,0,4,0.0784313725490196,positiva,amor; entusiasta; puro; vida,
femina_005464,femina,5464,"Fraternidad periodísiica. —Nuestro distinguido colega Guna de América"", en su zo, número del mes de Agosto publica el clisé de la inspirada ijoven poetisa Enriqueta Maggiolo de Cruzado, acompañado de una de las mas hermosas producciones de su pluma, ireproduce a la vez los merecidos elogios que en nuestra edición especial del mes de julio pdo, hicieramos acerca de este estima: da colaboradora.",fraternidad periodisiica nuestro distinguido colega guna de america en su zo numero del mes de agosto publica el clise de la inspirada ijoven poetisa enriqueta maggiolo de cruzado acompanado de una de las mas hermosas producciones de su pluma ireproduce a la vez los merecidos elogios que en nuestra edicion especial del mes de julio pdo hicieramos acerca de este estima da colaboradora,63,4,0,4,0.06349206349206349,positiva,distinguido; estima; fraternidad; hermosas,
femina_005465,femina,5465,"Damos las gracias al colega. 1o de Setiembre.—El día lo de este mes se cumplió el cuadragésimo sexto aniversario del feliz hallazgo de los restos del inmortal Descubridor del la América, Dn.",damos las gracias al colega 1o de setiembre el dia lo de este mes se cumplio el cuadragesimo sexto aniversario del feliz hallazgo de los restos del inmortal descubridor del la america dn,33,1,0,1,0.030303030303030304,positiva,feliz,
femina_005467,femina,5467,"Acerca de tan traseendental acontecimiento ocurrido en la Catedral de Santo Domingo, publica nuestro distinguido colega Listin Diario el relato que en un interesante iextenso documento dejó escrito el respetable anciano Du.",acerca de tan traseendental acontecimiento ocurrido en la catedral de santo domingo publica nuestro distinguido colega listin diario el relato que en un interesante iextenso documento dejo escrito el respetable anciano du,32,1,0,1,0.03125,positiva,distinguido,
femina_005468,femina,5468,"Jesús Ma Troncoso d e g. e,, testigo presencial de los hechos practicados en la realización del citado hallazgo.",jesus ma troncoso d e g e testigo presencial de los hechos practicados en la realizacion del citado hallazgo,19,0,0,0,0.0,neutra,,
femina_005469,femina,5469,"Con sumo interés tuvimos el placer de leer detenidamente este importante relato; pero nos, ha sido extraño ver como en ella no aparece el nombre del pson recluta que providencialmente haló los restos.",con sumo interes tuvimos el placer de leer detenidamente este importante relato pero nos ha sido extrano ver como en ella no aparece el nombre del pson recluta que providencialmente halo los restos,33,1,0,1,0.030303030303030304,positiva,importante,
femina_005470,femina,5470,"Seguramente que el nembre de este humilde i oscuro inmortal quedó, como han quedado muchas otras importantes cosas, perdi do en la noche de su época, ila omisión de ese Bautismo. —Tarde de satisfacción fué la del día nombre, en el relato del respetable Sr.",seguramente que el nembre de este humilde i oscuro inmortal quedo como han quedado muchas otras importantes cosas perdi do en la noche de su epoca ila omision de ese bautismo tarde de satisfaccion fue la del dia nombre en el relato del respetable sr,45,0,1,-1,-0.022222222222222223,negativa,,oscuro
femina_005471,femina,5471,"Troncoso, fué por tanto, involuntaria.",troncoso fue por tanto involuntaria,5,0,0,0,0.0,neutra,,
femina_005472,femina,5472,"Apro,ósito de estas consideraciones ¿podrían decirnos los testigos presenciales supervivientes. como Pablito Hernandez por ejemplo, qué relación tiene con los citados acontecmientos, un sugeto que existió en la Capitalia quien nombraban Lolito Flochón? Se nos refiere que a él le atribuyen el hallazgo en cuestión, i se dice que alcon! cedérsele el derecho a una petición libre, por el hecho de que fué autor, lo único que pidió fué que le permitieran, en tiempo de máscaras, sacar el aviso de las mismas, operación que él realizaba siempre a tambor batiente, como demostración pública de su mayor gloria.",apro osito de estas consideraciones podrian decirnos los testigos presenciales supervivientes como pablito hernandez por ejemplo que relacion tiene con los citados acontecmientos un sugeto que existio en la capitalia quien nombraban lolito flochon se nos refiere que a el le atribuyen el hallazgo en cuestion i se dice que alcon cedersele el derecho a una peticion libre por el hecho de que fue autor lo unico que pidio fue que le permitieran en tiempo de mascaras sacar el aviso de las mismas operacion que el realizaba siempre a tambor batiente como demostracion publica de su mayor gloria,98,2,0,2,0.02040816326530612,positiva,gloria; libre,
femina_005473,femina,5473,"Será cierto, esto? Fiestas en “Consuelo”—Aunque tarde, tenemos especial gusto en referirnos a las fiestas que se verir ficaron en el ingenio Consuelo, durante los días? del 11 al 16 del mes pasado, en honor a la culta i simpática Sta.",sera cierto esto fiestas en consuelo aunque tarde tenemos especial gusto en referirnos a las fiestas que se verir ficaron en el ingenio consuelo durante los dias del 11 al 16 del mes pasado en honor a la culta i simpatica sta,42,4,0,4,0.09523809523809523,positiva,consuelo; culta; honor,
femina_005474,femina,5474,"Carmen Soler cumplida empleada de la Superitendencia de Enseñauza, i quien era huesped de los mui atentos esposos Norman.",carmen soler cumplida empleada de la superitendencia de ensenauza i quien era huesped de los mui atentos esposos norman,19,0,0,0,0.0,neutra,,
femina_005475,femina,5475,"Bailes, giras, banquetes, en obsequio a dicha señorita i en celebración el día 12, del santo de Dña.",bailes giras banquetes en obsequio a dicha senorita i en celebracion el dia 12 del santo de dna,18,1,0,1,0.05555555555555555,positiva,dicha,
femina_005476,femina,5476,"Clara de Norman, a quien felicitamos cumplidamente.",clara de norman a quien felicitamos cumplidamente,7,0,0,0,0.0,neutra,,
femina_005477,femina,5477,"AÑO 2 ""FEMINA"" NO. 28 Srta.",ano 2 femina no 28 srta,6,0,0,0,0.0,neutra,,
femina_005479,femina,5479,BELLA Y CANDOROSA FLOR CAPITALEÑA.,bella y candorosa flor capitalena,5,1,0,1,0.2,positiva,bella,
femina_005480,femina,5480,TODA LLENA DE GRACIA Y GENTILEZA.,toda llena de gracia y gentileza,6,0,0,0,0.0,neutra,,
femina_005482,femina,5482,"MARCA REGISTRADA AVISO Es importante conservar los frascos bien tapados con sus alambres TINTE ORIENTAL ¡NO MAS CANAS! ADHIRABLE TINTE INSTANTANEO PARA TEÑIR EL CABELLO Y LA BARBA PROCEDIMIENTO SEGURO Y RAPIDO PARA RESTAURAR LOS CABELLOS Y LA BARBA, DEVOLVIENDOLES SU COLOR PRIMITIVO SIN MANCHAR EL CUTIS REJUVENCE Y HERMOSEA EL CABELLO FABRICADO POR SUSTAVO SALIVA.",marca registrada aviso es importante conservar los frascos bien tapados con sus alambres tinte oriental no mas canas adhirable tinte instantaneo para tenir el cabello y la barba procedimiento seguro y rapido para restaurar los cabellos y la barba devolviendoles su color primitivo sin manchar el cutis rejuvence y hermosea el cabello fabricado por sustavo saliva,56,2,0,2,0.03571428571428571,positiva,bien; importante,
femina_005483,femina,5483,S. en C.,s en c,3,0,0,0,0.0,neutra,,
femina_005484,femina,5484,"QUIMICO FARMACEUTICO MAYAGÜEZ, - P.",quimico farmaceutico mayaguez p,4,0,0,0,0.0,neutra,,
femina_005486,femina,5486,"En primera oportunidad compre el"" TINTE ORIENTAL2 y quedará encantado del resultado.",en primera oportunidad compre el tinte oriental2 y quedara encantado del resultado,12,0,0,0,0.0,neutra,,
femina_005487,femina,5487,Hace desaparecer discretamente las canas sin dejar indicios. que revelen su uso.,hace desaparecer discretamente las canas sin dejar indicios que revelen su uso,12,0,0,0,0.0,neutra,,
femina_005488,femina,5488,CONDICIONES: “Fémina” saldrá dos veces al mes.,condiciones femina saldra dos veces al mes,7,0,0,0,0.0,neutra,,
femina_005489,femina,5489,La colaboración será solicitada.,la colaboracion sera solicitada,4,0,0,0,0.0,neutra,,
